sku_id,sku_name,brand,manufacturer,category_level_1,category_level_2,category_level_3,sku_description,size_variant,unit_measure,mrp,selling_price,price_band,availability_status,rating,review_count,launch_date,discount_percent,ad_visibility_flag,high_intent_flag,avg_weekly_sales_units,avg_weekly_revenue,inventory_turnover_days,supplier_region,last_updated
SKU004655,Dove Utensils 1kg,Dove,Dove Pvt Ltd,Home & Cleaning,Utensils,Utensils,Dove Utensils product - high quality and customer favorite.,500ml,ml,130.97,123.17,Low,In Stock,3.4,900,2023-12-14,5.96,True,False,1953,84251.57,20.49,Tamil Nadu,2025-11-08
SKU004656,Tata Fragrance 200ml,Tata,Tata Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Tata Fragrance product - high quality and customer favorite.,250g,ml,316.6,305.0,Medium,Seasonal,4.1,294,2023-07-28,3.66,True,True,3389,80983.76,21.76,Delhi,2025-11-08
SKU004657,Patanjali Hygiene 250g,Patanjali,Patanjali Pvt Ltd,Baby Care,Hygiene,Hygiene,Patanjali Hygiene product - high quality and customer favorite.,Pack of 6,L,603.76,524.66,Low,Seasonal,4.3,4862,2024-03-09,13.1,True,False,1926,56852.52,6.16,Gujarat,2025-11-08
SKU004658,Surf Excel Hygiene 200ml,Surf Excel,Surf Excel Pvt Ltd,Baby Care,Hygiene,Hygiene,Surf Excel Hygiene product - high quality and customer favorite.,500ml,g,1050.28,992.9,Low,Out of Stock,3.7,2514,2023-06-07,5.46,False,True,2903,79979.81,4.15,Tamil Nadu,2025-11-08
SKU004659,Zepto Sweets 500ml,Zepto,Zepto Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Zepto Sweets product - high quality and customer favorite.,Pack of 6,ml,989.24,898.28,Medium,In Stock,3.4,698,2024-05-07,9.19,True,True,2426,35991.48,29.16,Telangana,2025-11-08
SKU004660,Colgate Socks 1L,Colgate,Colgate Pvt Ltd,Fashion & Merchandise,Socks,Socks,Colgate Socks product - high quality and customer favorite.,100g,L,799.96,765.37,Low,In Stock,5.0,3256,2023-11-17,4.32,True,True,1296,45618.11,8.42,Tamil Nadu,2025-11-08
SKU004661,Himalaya Cat Food 500ml,Himalaya,Himalaya Pvt Ltd,Pet Care,Cat Food,Cat Food,Himalaya Cat Food product - high quality and customer favorite.,Pack of 6,L,784.72,687.65,Low,Seasonal,4.2,2833,2023-11-25,12.37,False,True,3015,16815.04,23.58,Telangana,2025-11-08
SKU004662,Maggi Utensils 250g,Maggi,Maggi Pvt Ltd,Home & Cleaning,Utensils,Utensils,Maggi Utensils product - high quality and customer favorite.,1L,g,623.7,615.0,High,Out of Stock,4.9,3309,2024-05-20,1.39,False,False,3716,9762.77,4.49,Delhi,2025-11-08
SKU004663,Britannia Hygiene 200ml,Britannia,Britannia Pvt Ltd,Baby Care,Hygiene,Hygiene,Britannia Hygiene product - high quality and customer favorite.,1kg,Pack,675.1,547.48,Medium,In Stock,4.2,852,2023-01-30,18.9,True,False,58,39929.13,15.63,Gujarat,2025-11-08
SKU004664,Hershey's Accessories 1kg,Hershey's,Hershey's Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Hershey's Accessories product - high quality and customer favorite.,100g,g,752.91,614.44,High,Out of Stock,3.1,2530,2023-12-24,18.39,False,False,4064,19661.13,22.07,Delhi,2025-11-08
SKU004665,Patanjali Makeup 250g,Patanjali,Patanjali Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Patanjali Makeup product - high quality and customer favorite.,250g,ml,691.24,581.13,Medium,In Stock,3.8,977,2024-07-21,15.93,True,True,3087,13376.27,7.38,Rajasthan,2025-11-08
SKU004666,Colgate OTC 1L,Colgate,Colgate Pvt Ltd,Medical & Wellness,OTC,OTC,Colgate OTC product - high quality and customer favorite.,Pack of 6,Pack,288.84,276.13,Low,In Stock,5.0,3685,2023-05-14,4.4,True,True,1954,82090.7,17.39,Maharashtra,2025-11-08
SKU004667,Godrej Diapers 250g,Godrej,Godrej Pvt Ltd,Baby Care,Diapers,Diapers,Godrej Diapers product - high quality and customer favorite.,500ml,ml,420.65,412.7,Medium,In Stock,4.6,4497,2024-06-05,1.89,False,False,1576,15115.13,26.41,Maharashtra,2025-11-08
SKU004668,Surf Excel Sweets 500g,Surf Excel,Surf Excel Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Surf Excel Sweets product - high quality and customer favorite.,Pack of 12,Pack,505.68,437.4,Low,In Stock,3.7,503,2023-04-10,13.5,True,True,1828,6824.88,6.69,Gujarat,2025-11-08
SKU004669,Tata First Aid 1L,Tata,Tata Pvt Ltd,Medical & Wellness,First Aid,First Aid,Tata First Aid product - high quality and customer favorite.,200ml,L,717.6,717.55,High,Seasonal,3.6,33,2023-05-30,0.01,True,False,2409,94236.85,23.06,Tamil Nadu,2025-11-08
SKU004670,Maggi Fresheners 500g,Maggi,Maggi Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Maggi Fresheners product - high quality and customer favorite.,1L,g,1285.3,1055.17,Medium,Out of Stock,3.6,574,2024-08-02,17.9,True,False,951,62457.14,29.14,West Bengal,2025-11-08
SKU004671,Pampers Socks 1L,Pampers,Pampers Pvt Ltd,Fashion & Merchandise,Socks,Socks,Pampers Socks product - high quality and customer favorite.,100g,Pack,1130.83,1060.58,Low,In Stock,3.7,756,2024-03-06,6.21,False,False,4831,94487.68,23.83,Tamil Nadu,2025-11-08
SKU004672,Maggi Dog Food 200ml,Maggi,Maggi Pvt Ltd,Pet Care,Dog Food,Dog Food,Maggi Dog Food product - high quality and customer favorite.,500ml,Pack,472.43,418.61,High,Seasonal,4.3,4374,2024-02-10,11.39,True,False,2320,96238.06,18.71,Karnataka,2025-11-08
SKU004673,Nestle Socks 500ml,Nestle,Nestle Pvt Ltd,Fashion & Merchandise,Socks,Socks,Nestle Socks product - high quality and customer favorite.,500ml,g,1413.81,1356.91,Low,Out of Stock,3.2,2448,2023-10-13,4.02,False,True,665,7265.82,5.54,West Bengal,2025-11-08
SKU004674,Whiskas First Aid 200ml,Whiskas,Whiskas Pvt Ltd,Medical & Wellness,First Aid,First Aid,Whiskas First Aid product - high quality and customer favorite.,Pack of 6,L,494.27,486.38,High,In Stock,4.9,3276,2024-02-05,1.6,True,True,1126,97124.2,17.08,Tamil Nadu,2025-11-08
SKU004675,Tata Home Decor Pack of 12,Tata,Tata Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Tata Home Decor product - high quality and customer favorite.,500g,L,922.81,810.53,High,Seasonal,3.9,2788,2023-04-19,12.17,True,False,416,25992.17,25.47,Karnataka,2025-11-08
SKU004676,Colgate Vitamins 1L,Colgate,Colgate Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Colgate Vitamins product - high quality and customer favorite.,500ml,g,548.03,507.16,Low,Out of Stock,4.0,4824,2023-02-23,7.46,False,True,2807,72588.96,26.54,Rajasthan,2025-11-08
SKU004677,Hershey's Accessories Pack of 12,Hershey's,Hershey's Pvt Ltd,Pet Care,Accessories,Accessories,Hershey's Accessories product - high quality and customer favorite.,250g,ml,49.14,43.66,Low,Seasonal,4.7,31,2024-04-14,11.15,True,False,1298,80427.54,15.05,Rajasthan,2025-11-08
SKU004678,Nivea Vitamins Pack of 6,Nivea,Nivea Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Nivea Vitamins product - high quality and customer favorite.,Pack of 12,Pack,1217.5,1019.24,Medium,Out of Stock,4.9,4527,2023-03-22,16.28,False,True,4990,55568.64,27.68,Rajasthan,2025-11-08
SKU004679,Maggi Beverages 250g,Maggi,Maggi Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Maggi Beverages product - high quality and customer favorite.,250g,L,176.86,168.44,Medium,In Stock,3.6,2620,2023-11-06,4.76,False,False,3826,50532.66,10.9,Karnataka,2025-11-08
SKU004680,Tata OTC 200ml,Tata,Tata Pvt Ltd,Medical & Wellness,OTC,OTC,Tata OTC product - high quality and customer favorite.,500ml,ml,770.78,704.87,High,In Stock,4.3,4168,2023-05-09,8.55,False,True,852,94489.71,6.02,Karnataka,2025-11-08
SKU004681,Zepto Vitamins 100g,Zepto,Zepto Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Zepto Vitamins product - high quality and customer favorite.,Pack of 12,Pack,60.86,52.18,Low,Out of Stock,4.6,2896,2024-01-28,14.26,False,False,252,15273.45,15.18,Tamil Nadu,2025-11-08
SKU004682,Maggi Accessories 1L,Maggi,Maggi Pvt Ltd,Pet Care,Accessories,Accessories,Maggi Accessories product - high quality and customer favorite.,500g,L,755.94,685.29,Low,In Stock,4.2,530,2024-03-26,9.35,True,True,3500,98576.0,5.01,Telangana,2025-11-08
SKU004683,Surf Excel Dairy 500g,Surf Excel,Surf Excel Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Surf Excel Dairy product - high quality and customer favorite.,1L,g,108.25,94.58,Medium,Out of Stock,4.8,4865,2024-03-04,12.63,True,False,1552,98490.9,17.26,Gujarat,2025-11-08
SKU004684,Himalaya Makeup 1kg,Himalaya,Himalaya Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Himalaya Makeup product - high quality and customer favorite.,250g,ml,203.7,196.16,Medium,Seasonal,4.4,4381,2024-06-26,3.7,True,False,36,82923.01,12.47,Rajasthan,2025-11-08
SKU004685,Pedigree Accessories 1L,Pedigree,Pedigree Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Pedigree Accessories product - high quality and customer favorite.,500g,Pack,924.51,766.94,High,Seasonal,4.7,1240,2023-09-12,17.04,False,True,3482,16327.64,26.77,Karnataka,2025-11-08
SKU004686,Pampers Gifting 500g,Pampers,Pampers Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Pampers Gifting product - high quality and customer favorite.,500ml,g,536.42,523.55,Low,In Stock,3.6,3349,2024-07-06,2.4,True,True,3318,58112.36,3.27,Karnataka,2025-11-08
SKU004687,Maggi Makeup Pack of 6,Maggi,Maggi Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Maggi Makeup product - high quality and customer favorite.,200ml,Pack,918.01,885.05,Low,Out of Stock,4.0,3471,2024-02-16,3.59,True,False,31,61202.98,18.47,Maharashtra,2025-11-08
SKU004688,Surf Excel Accessories 200ml,Surf Excel,Surf Excel Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Surf Excel Accessories product - high quality and customer favorite.,1L,ml,239.3,209.47,Medium,In Stock,3.9,2125,2023-09-26,12.47,False,False,3460,52709.16,26.84,Maharashtra,2025-11-08
SKU004689,Maggi Accessories 500g,Maggi,Maggi Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Maggi Accessories product - high quality and customer favorite.,1kg,ml,88.11,84.15,High,In Stock,3.9,1976,2024-07-03,4.49,False,True,4047,17240.2,29.55,West Bengal,2025-11-08
SKU004690,Maggi Accessories 1L,Maggi,Maggi Pvt Ltd,Pet Care,Accessories,Accessories,Maggi Accessories product - high quality and customer favorite.,200ml,g,769.44,715.86,Low,In Stock,3.4,3098,2024-05-16,6.96,False,True,4883,12490.45,17.23,West Bengal,2025-11-08
SKU004691,Surf Excel Dog Food 500g,Surf Excel,Surf Excel Pvt Ltd,Pet Care,Dog Food,Dog Food,Surf Excel Dog Food product - high quality and customer favorite.,Pack of 12,ml,1353.88,1307.34,High,Seasonal,4.4,260,2023-04-04,3.44,False,False,984,83975.26,7.1,Telangana,2025-11-08
SKU004692,Whiskas Dairy 100g,Whiskas,Whiskas Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Whiskas Dairy product - high quality and customer favorite.,1L,g,493.77,440.98,High,In Stock,3.3,2212,2023-08-15,10.69,False,True,2313,62829.56,5.08,Telangana,2025-11-08
SKU004693,Colgate T-shirts 200ml,Colgate,Colgate Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Colgate T-shirts product - high quality and customer favorite.,100g,L,289.76,233.48,Low,Out of Stock,4.0,183,2023-06-17,19.42,True,True,3903,63710.69,23.25,Delhi,2025-11-08
SKU004694,Himalaya Haircare 1kg,Himalaya,Himalaya Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Himalaya Haircare product - high quality and customer favorite.,500ml,L,1491.89,1272.97,High,Seasonal,3.5,4436,2023-02-07,14.67,True,True,219,4279.92,5.21,Maharashtra,2025-11-08
SKU004695,Patanjali OTC 500ml,Patanjali,Patanjali Pvt Ltd,Medical & Wellness,OTC,OTC,Patanjali OTC product - high quality and customer favorite.,250g,g,1302.61,1116.82,High,In Stock,4.5,2878,2023-01-21,14.26,True,True,4260,62610.4,27.95,Telangana,2025-11-08
SKU004696,Whiskas Supplements 500ml,Whiskas,Whiskas Pvt Ltd,Medical & Wellness,Supplements,Supplements,Whiskas Supplements product - high quality and customer favorite.,500ml,Pack,853.05,798.97,High,Seasonal,5.0,4038,2023-04-06,6.34,True,True,1084,1338.82,9.2,Tamil Nadu,2025-11-08
SKU004697,Coca-Cola Socks 500ml,Coca-Cola,Coca-Cola Pvt Ltd,Fashion & Merchandise,Socks,Socks,Coca-Cola Socks product - high quality and customer favorite.,Pack of 12,g,126.27,124.47,High,In Stock,3.7,1210,2023-05-13,1.43,True,False,3915,71108.14,6.31,Maharashtra,2025-11-08
SKU004698,Dettol Snacks 200ml,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Snacks,Snacks,Dettol Snacks product - high quality and customer favorite.,Pack of 12,L,583.91,482.73,Medium,In Stock,4.0,334,2023-01-02,17.33,False,False,3813,54949.05,27.48,Gujarat,2025-11-08
SKU004699,Britannia Home Decor Pack of 6,Britannia,Britannia Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Britannia Home Decor product - high quality and customer favorite.,250g,ml,589.81,511.4,Medium,In Stock,4.9,1245,2023-07-21,13.29,False,False,2953,20559.94,19.7,Delhi,2025-11-08
SKU004700,Dettol Hygiene Pack of 12,Dettol,Dettol Pvt Ltd,Baby Care,Hygiene,Hygiene,Dettol Hygiene product - high quality and customer favorite.,500g,L,465.26,459.95,High,In Stock,4.9,1000,2023-10-28,1.14,False,True,4990,36922.42,5.74,Delhi,2025-11-08
SKU004701,Pampers Utensils 500g,Pampers,Pampers Pvt Ltd,Home & Cleaning,Utensils,Utensils,Pampers Utensils product - high quality and customer favorite.,1L,ml,1005.89,934.7,Medium,Out of Stock,3.8,2862,2023-05-10,7.08,False,False,1331,42158.45,23.82,Karnataka,2025-11-08
SKU004702,Dove Home Decor 1L,Dove,Dove Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Dove Home Decor product - high quality and customer favorite.,100g,Pack,989.2,942.39,High,In Stock,3.4,1791,2023-06-07,4.73,True,True,1769,89015.29,28.91,Telangana,2025-11-08
SKU004703,Colgate Spices 250g,Colgate,Colgate Pvt Ltd,Grocery & Essentials,Spices,Spices,Colgate Spices product - high quality and customer favorite.,200ml,L,930.58,916.99,Low,Seasonal,5.0,3112,2023-07-21,1.46,True,True,3625,80666.34,26.67,Karnataka,2025-11-08
SKU004704,Dove Dog Food Pack of 12,Dove,Dove Pvt Ltd,Pet Care,Dog Food,Dog Food,Dove Dog Food product - high quality and customer favorite.,100g,Pack,727.66,637.06,Low,Seasonal,3.4,2543,2024-08-03,12.45,False,False,4602,69923.97,3.55,Karnataka,2025-11-08
SKU004705,Nivea Home Decor 1kg,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Nivea Home Decor product - high quality and customer favorite.,500ml,L,644.7,540.02,Medium,Out of Stock,3.5,3269,2023-11-01,16.24,True,False,301,6674.26,7.07,Karnataka,2025-11-08
SKU004706,Nivea Staples 1kg,Nivea,Nivea Pvt Ltd,Grocery & Essentials,Staples,Staples,Nivea Staples product - high quality and customer favorite.,250g,g,177.55,148.63,Medium,In Stock,4.6,545,2023-10-21,16.29,True,True,4992,89972.31,23.92,Gujarat,2025-11-08
SKU004707,Amul Diapers 200ml,Amul,Amul Pvt Ltd,Baby Care,Diapers,Diapers,Amul Diapers product - high quality and customer favorite.,1L,Pack,48.08,39.28,Low,Out of Stock,3.3,4455,2024-02-16,18.3,True,True,4962,58670.08,23.25,Karnataka,2025-11-08
SKU004708,Pepsi Hygiene 1kg,Pepsi,Pepsi Pvt Ltd,Baby Care,Hygiene,Hygiene,Pepsi Hygiene product - high quality and customer favorite.,1L,L,1435.92,1320.84,High,Seasonal,5.0,4721,2023-02-18,8.01,True,True,4195,67309.36,24.31,Maharashtra,2025-11-08
SKU004709,Godrej First Aid 250g,Godrej,Godrej Pvt Ltd,Medical & Wellness,First Aid,First Aid,Godrej First Aid product - high quality and customer favorite.,Pack of 12,ml,1481.83,1248.2,High,In Stock,3.5,1513,2024-06-07,15.77,True,False,4874,32224.26,12.69,Rajasthan,2025-11-08
SKU004710,Godrej First Aid 1kg,Godrej,Godrej Pvt Ltd,Medical & Wellness,First Aid,First Aid,Godrej First Aid product - high quality and customer favorite.,1kg,g,792.35,705.89,High,Seasonal,3.8,924,2023-01-11,10.91,True,True,3129,90349.09,5.92,Tamil Nadu,2025-11-08
SKU004711,Colgate OTC 500ml,Colgate,Colgate Pvt Ltd,Medical & Wellness,OTC,OTC,Colgate OTC product - high quality and customer favorite.,100g,Pack,1230.59,1207.87,Low,In Stock,4.3,2808,2023-08-13,1.85,False,False,483,11418.98,22.81,Maharashtra,2025-11-08
SKU004712,Nestle Gifting 200ml,Nestle,Nestle Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Nestle Gifting product - high quality and customer favorite.,1kg,ml,649.39,526.77,Medium,Out of Stock,3.4,3529,2023-08-01,18.88,False,True,3674,86720.55,18.86,West Bengal,2025-11-08
SKU004713,Dove T-shirts 1kg,Dove,Dove Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Dove T-shirts product - high quality and customer favorite.,Pack of 12,g,513.49,417.31,Low,In Stock,3.5,1224,2023-02-16,18.73,False,True,646,93540.06,19.65,Delhi,2025-11-08
SKU004714,Hershey's Cat Food 1L,Hershey's,Hershey's Pvt Ltd,Pet Care,Cat Food,Cat Food,Hershey's Cat Food product - high quality and customer favorite.,1kg,ml,126.19,110.23,Medium,Out of Stock,3.6,2440,2023-09-17,12.65,True,True,238,74374.04,3.18,Tamil Nadu,2025-11-08
SKU004715,Dettol Cat Food 250g,Dettol,Dettol Pvt Ltd,Pet Care,Cat Food,Cat Food,Dettol Cat Food product - high quality and customer favorite.,250g,Pack,58.9,51.04,Low,Out of Stock,4.9,4736,2023-11-03,13.34,True,True,3253,2113.46,18.48,Karnataka,2025-11-08
SKU004716,Zepto Utensils Pack of 6,Zepto,Zepto Pvt Ltd,Home & Cleaning,Utensils,Utensils,Zepto Utensils product - high quality and customer favorite.,Pack of 6,L,420.94,377.6,Low,Seasonal,4.8,1644,2023-12-20,10.3,False,False,1842,48982.36,24.76,West Bengal,2025-11-08
SKU004717,Surf Excel Hoodies 1L,Surf Excel,Surf Excel Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Surf Excel Hoodies product - high quality and customer favorite.,500g,L,129.4,128.55,Medium,Out of Stock,4.3,1933,2023-03-08,0.66,False,True,1583,79098.77,23.88,Tamil Nadu,2025-11-08
SKU004718,Tata First Aid 200ml,Tata,Tata Pvt Ltd,Medical & Wellness,First Aid,First Aid,Tata First Aid product - high quality and customer favorite.,500g,L,1025.07,865.9,Low,Seasonal,3.6,702,2024-02-05,15.53,True,False,3912,2393.42,23.93,Maharashtra,2025-11-08
SKU004719,Amul Makeup 1kg,Amul,Amul Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Amul Makeup product - high quality and customer favorite.,500g,Pack,707.46,697.99,Medium,Seasonal,4.5,11,2023-09-01,1.34,False,True,3604,9133.25,5.94,Karnataka,2025-11-08
SKU004720,Amul Gifting 100g,Amul,Amul Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Amul Gifting product - high quality and customer favorite.,250g,ml,1405.32,1389.4,High,In Stock,5.0,2313,2024-04-22,1.13,True,True,797,64284.94,12.16,Maharashtra,2025-11-08
SKU004721,Surf Excel Hygiene 200ml,Surf Excel,Surf Excel Pvt Ltd,Baby Care,Hygiene,Hygiene,Surf Excel Hygiene product - high quality and customer favorite.,500g,g,1177.5,1079.35,Medium,Out of Stock,4.5,423,2023-02-10,8.34,False,False,4421,93556.01,15.66,Karnataka,2025-11-08
SKU004722,Tata Dog Food 250g,Tata,Tata Pvt Ltd,Pet Care,Dog Food,Dog Food,Tata Dog Food product - high quality and customer favorite.,500ml,Pack,312.7,289.43,Low,Seasonal,4.2,2702,2023-11-15,7.44,False,True,3276,65719.5,14.47,Maharashtra,2025-11-08
SKU004723,Britannia Cereals 500ml,Britannia,Britannia Pvt Ltd,Grocery & Essentials,Cereals,Cereals,Britannia Cereals product - high quality and customer favorite.,1kg,Pack,569.92,508.57,Low,In Stock,4.5,2870,2023-06-26,10.76,False,False,2714,22377.74,14.2,Gujarat,2025-11-08
SKU004724,Himalaya Beverages 250g,Himalaya,Himalaya Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Himalaya Beverages product - high quality and customer favorite.,Pack of 12,Pack,1232.2,1224.25,High,Out of Stock,4.8,1999,2023-12-27,0.65,False,False,21,8895.31,14.12,Gujarat,2025-11-08
SKU004725,Nestle OTC 250g,Nestle,Nestle Pvt Ltd,Medical & Wellness,OTC,OTC,Nestle OTC product - high quality and customer favorite.,1L,L,1369.48,1349.92,Medium,Out of Stock,4.1,4489,2023-02-04,1.43,False,False,1259,48713.39,26.87,Tamil Nadu,2025-11-08
SKU004726,Amul Fragrance 1L,Amul,Amul Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Amul Fragrance product - high quality and customer favorite.,Pack of 6,Pack,42.37,36.69,High,In Stock,4.5,2275,2023-02-21,13.41,True,True,122,31600.23,7.26,Rajasthan,2025-11-08
SKU004727,Godrej Diapers Pack of 6,Godrej,Godrej Pvt Ltd,Baby Care,Diapers,Diapers,Godrej Diapers product - high quality and customer favorite.,100g,Pack,890.26,847.06,High,Out of Stock,4.6,1941,2024-01-06,4.85,False,False,2071,91297.37,5.99,Delhi,2025-11-08
SKU004728,Amul Hygiene Pack of 12,Amul,Amul Pvt Ltd,Baby Care,Hygiene,Hygiene,Amul Hygiene product - high quality and customer favorite.,1L,Pack,255.11,205.83,Low,Out of Stock,4.9,1640,2023-04-16,19.32,False,False,1552,29784.65,25.33,Tamil Nadu,2025-11-08
SKU004729,Surf Excel Hygiene Pack of 6,Surf Excel,Surf Excel Pvt Ltd,Baby Care,Hygiene,Hygiene,Surf Excel Hygiene product - high quality and customer favorite.,1L,L,817.86,722.42,Medium,In Stock,4.5,2803,2023-08-18,11.67,True,True,476,40418.15,14.49,Maharashtra,2025-11-08
SKU004730,Godrej T-shirts Pack of 6,Godrej,Godrej Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Godrej T-shirts product - high quality and customer favorite.,100g,Pack,460.27,414.82,Low,Out of Stock,3.2,4659,2024-04-23,9.87,False,True,3231,58960.7,16.22,Delhi,2025-11-08
SKU004731,Hershey's Accessories Pack of 6,Hershey's,Hershey's Pvt Ltd,Pet Care,Accessories,Accessories,Hershey's Accessories product - high quality and customer favorite.,1kg,L,635.23,552.13,Low,Out of Stock,4.9,734,2023-04-23,13.08,False,False,2275,87845.81,26.96,Delhi,2025-11-08
